word,bias_x,bias_y
기초,-0.0185882454658549,-0.03179973585977987
기초적,-0.05746570247700752,-0.03384265700707614
기축,0.055949237376453916,0.017748710501030357
기치,0.0037087920326314963,-0.031170534020042873
기틀,-0.002403907320006112,0.04283915166689962
기평,0.05058799600381694,0.08388114363507218
기폭제,0.002662350332577294,0.005885885800412837
기표소,0.007904348863703878,-0.014315573056793802
기품,0.024847791462187824,0.14376326239793552
기피,-0.15468747561505045,-0.01382459598969291
기피자,0.050061372655998054,0.013364014706051629
기하,-0.04410046248815238,0.09927828357587501
기하급수,0.017231064325032915,0.008125385519377682
기한,-0.031219638628067446,0.07395962800112639
기해,0.0038412148133480147,0.020597610723144626
기현,-0.3152413409062729,-0.010944456099092538
기현상,-0.021164910993206693,0.016039229198365892
기협,0.007392765262546947,0.020308891385308406
기형,-0.016567006501844582,0.046461214587493006
기형적,0.05936986372119151,0.0766082958182926
기호,0.15567102313696463,-0.11532676865612924
기화,0.010219576629554163,0.01091275027106142
기회,0.1889415389176953,-0.07262792888609844
기획,-0.07962144356569352,0.19927938302036627
기획단,-0.018986757244502005,-0.00377709861282941
기획부,-0.020118870306133414,0.0010375719014746512
기획사,0.0650441503643402,0.03677247916764028
기획실장,-0.03236520583746044,0.013091913830320843
기획자,-0.012037552804877607,-0.02733226853699793
기후,-0.21276993095066485,-0.1628434085757557
기흥,0.008204199935706475,-0.02908159169588031
긴급,-0.010491851828319524,0.07569470059222343
긴박,0.03333199171948598,0.005039124602607956
긴장,-0.05149930783773249,0.020103512142887338
긴장감,-0.014608935753932,-0.027695195926087497
긴축,-0.044922588352030196,-0.07095219221477625
길거리,0.10659354724827969,-0.05965661145851561
길들이,0.02636648159322952,0.03367729039146062
길르,-0.01615994405165016,0.008815936018188994
길목,0.025619209507228763,0.0020622158831437943
길바닥,-0.00892794400906668,-0.0045500668862547946
길이,0.03098089213923655,-0.018030839856546
길한,-0.047306452989083786,-0.043890989148489296
김경호,-0.0028532868625334275,0.008129896174070537
김광호,-0.06116488790393906,0.06967058325962087
김구,-0.04705769883578081,0.06400842787126498
김근수,0.19718344429576073,0.26250052907947286
김대중,-0.043874807178237524,0.1579232104782188
김명수,0.1336516074352888,-0.22855036023321113
김문기,0.020510045113862146,-0.04550536594019074
김밥,-0.032640013390191,0.04570661494280549
김범준,-0.016909791428212556,-0.0017759318201781267
김병기,-0.06780914573363034,-0.1072778793103456
김병로,0.013512909241305594,0.06299218182081164
김삼현,0.007334168337538164,-0.0030016323819388535
김석준,0.04270096108724899,-0.014480963394231801
김성곤,0.01575401086941572,-0.04170209873443828
김성원,-0.20344143595157385,-0.18821187320135233
김성주,0.07253151770663027,0.2877305132522314
김성태,0.003840165055410535,0.03286974512039103
김성한,-0.006341062113134227,-0.01849043792561675
김수흥,-0.20012520808466222,0.37890258895102574
김연수,0.022036858215751944,-0.0400195991753297
김영삼,-0.02333104680074654,-0.0030110936817897716
김영선,0.2537605649521257,0.6042373790816239
김영수,-0.021971098964915038,0.007172051570862141
김영일,-0.04598069274216684,0.010097023803422494
김영준,-0.014647421438265525,0.04646247853714296
김용호,0.006530105859981569,-0.003772584951894099
김원봉,0.019742690673051965,-0.06226915206758471
김윤경,-0.04884143124914138,0.049660659685032936
김의,-0.09935316938701887,-0.04537475724231939
김인겸,-0.010781342723741608,-0.0114157496869142
김일성,-0.04683375600800938,0.08557125026588412
김장,0.013296518357603536,-0.01603386224971103
김정숙,0.16008919393925053,-0.05628392019555979
김정일,-0.05176925080858065,-0.03174765826345505
김정호,-0.18929910160279032,0.2390558051360203
김제남,-0.09682462405128636,0.08795215144934146
김제시,0.040278854907367725,0.01544871952465303
김종호,0.01349023320978131,-0.029704622548499163
김주영,-0.016802184812760107,0.24991974038006565
김진태,-0.08790489992226543,0.18644872854685376
김창룡,0.04809712897494754,-0.02922641763516917
김천시,-0.01571588880540227,-0.018457580097345428
김치,0.09533118997789412,-0.16584621338059144
김태현,-0.05639338773824879,0.015892414581845617
김포시,0.15698646086975154,0.12107945372533674
김학수,0.00029832624289343574,-0.03406184750945194
김해시,-0.009061103104110055,-0.02296941239620464
김현숙,-0.12729193650994985,-0.011884892338477122
김혜정,0.05826808843901659,-0.07773165593751596
깃들,-0.017852025624656712,0.03511634389547241
깃발,-0.030395853343560836,-0.05131672444530525
깃털,0.09152618297900801,-0.02613182592184116
깊어지,0.03376193058923968,0.0010371708695444005
깊이,0.01437658524762044,-0.04764850928331053
까다롭,0.004942918549182497,0.046042382185839975
까닭,0.08152160791054382,0.03839105009635981
까마귀,0.0439779395837683,0.019856896532170647
까맣,-0.030115296670680074,-0.05411600000200442
까먹,-0.010082021012274428,-0.016995879887867476
까이,-0.04932390963919197,-0.0030155857773821637
까지르,0.016251308525317282,0.0492029385321099
까치,0.08442576525438159,-0.09896120012327386
깎아내리,0.027653349311227596,-0.018120780977259228
깎이,-0.12308796451309471,-0.0021447672082015247
깔따구,0.08126426651363358,-0.0323476066898828
깔리,0.003540969897277528,-0.05595203221565126
깔아뭉개,-0.009807432354547596,0.03132635549647937
깜빡하,-0.01746140711510558,0.007790481654905719
깡통,-0.24581917295246963,-0.34145501239690557
깡패,-0.038687971696087675,0.05720290842564962
깨끗하,0.03849299953852922,0.0032012243118007197
깨닫,-0.019699302414055143,0.033512863772168354
깨뜨리,-0.026318642054297563,-0.004128951931387266
깨물,-0.015557589414122334,0.01968837942300662
깨알,-0.007987038409013951,0.019334503260021244
깨어나,-0.03460260733158248,0.04969034252980279
깨우,0.025085938315172612,0.01007737628723616
깨우치,0.008604536346294801,0.0035150061595353743
깨지,0.051296669171681006,-0.07661939421508102
꺼내,-0.0668526165572067,-0.06460504678330838
꺼리,-0.023379420351624096,-0.028956915547824928
꺼지,0.0007300854887247379,0.04177708280924213
꺾기,-0.08932365520600577,-0.001645191827166448
꺾이,-0.01818495175683801,0.06831246807893433
껄끄럽,-0.03862357345108264,0.006296201313089432
껍데기,0.05307495382367991,-0.014461322623164
꼬리,0.006457972189382008,0.06656256936049468
꼬리표,-0.008834866465168536,-0.004163759757899376
꼬마,-0.0026789393979840424,0.0008917127445710357
꼬이,0.01103974532728854,0.004370320809409089
꼬집,-0.0045000081931560005,-0.007478822019777467
꼬투리,-0.02697033196795952,-0.017025411912210738
꼭대기,0.04311785413682061,0.05645593276946961
꼭두각시,0.024305440960513014,-0.05451417921252501
꼭지,0.09815127209590818,-0.07846671827451263
꼰대,-0.040145502348033366,0.0017797983587338057
꼴찌,0.022434226072172627,-0.017544777172983077
꼼수,0.014052337338571072,-0.012169142447781191
꼽히,0.022763635641975838,-0.05234762460227332
꽂히,-0.03020607351068442,-0.01581227153907193
꽃게,0.0031612837340169618,0.0447892547443534
꽃집,0.09281269503524077,0.03600201635029542
꽃피,-0.013038939238255604,0.005769537958301722
꽃피우,0.02533750495786376,0.08468409348997057
꾀하,-0.02237222237226694,0.04224043171460648
꾸러미,0.01478829098483972,0.023465895913870487
꾸리,-0.07410064073934168,0.06665777820317437
꾸미,0.0006232606911920607,0.04227038624767921
꾸짖,-0.049924327893308584,0.032387210292388426
꿈꾸,0.08441741909841743,0.02916865936355663
꿈나무,0.015287812579860699,0.013787113394071859
꿰뚫,0.03470758611248789,0.0066604384725232665
끄덕이,-0.020224374952328004,0.0035419624732522534
끄집,-0.008667256761300268,0.022689855922329975
끄집어내,-0.014441226673928767,-0.022048375934440544
끈질기,-0.01162474432783654,-0.0318617206041435
끊기,-0.004867082928451227,0.032837713297719354
끊어지,-0.06143202072961668,-0.05040391625146704
끊이,0.0329469592460939,0.06883407111307889
끊임없,-0.05769329885352756,-0.018784212864728866
끌려가,-0.0618907356681515,-0.01248056697875943
끌려다니,-0.011901598917194941,0.005624978889346748
끌리,-0.008696299656318667,0.003084667555008478
끌어가,-0.030658155806650503,-0.011701735625070143
끌어내,-0.040158791316021625,-0.008914227303478137
끌어내리,-0.008432324901803411,-0.011298368162326152
끌어당기,-0.000926414148793852,-0.010823901125643035
끌어들이,0.05616919556950099,-0.03442181682743689
끌어모으,0.01608670776433081,0.021681578729334117
끌어안,0.006061895338644806,-0.005550622126230246
끌어오,-0.004359280028304622,0.004684099369394951
끌어올리,-0.020972953229696275,-0.018659355459573937
끓이,0.0057197751399417395,-0.019078212225914618
끝나,-0.1036180566210538,-0.16307593636365125
끝나가,0.019553638891573376,-0.005655495776338884
끝내,0.06628281791884923,-0.05141590387851264
끝마치,-0.005529044277814716,-0.03354591824291659
끝없,-0.007682663868126303,0.0246694780716697
끝판,0.014598208291146693,-0.05091320174687208
끼니,0.01820753451084131,0.034112017577677706
끼리,-0.002945019560047301,-0.014794542652338562
끼어들,-0.08883696786441687,-0.03937419667687764
끼얹,0.010423897864490946,0.00048759062120872724
끼우,0.014663334816513988,-0.10323562926673045
끼이,-0.029243864541485712,-0.0009413931495493532
끼치,0.08712787108878721,0.09383697165464508
나가,-0.21704322087790728,0.038567684633996
나가시,-0.03589245099917879,-0.038243983572735264
나간,-0.017200760237015594,0.025117102797434343
나기,-0.0279313850759084,-0.03418558640443809
나날,0.03417878382806395,0.054676958915839215
나노,-0.026147533391572705,-0.04001958343459687
나누,-0.05289223532243852,0.013068379934062112
나누기,0.02106632185807643,-0.023418143910047293
나눔,-0.03695002195901878,0.029508190105604886
나눠주,0.1003886497292344,0.0028006590175039254
나뉘,-0.0005229268370310972,0.06934915845876131
나대,-0.010844129540769512,-0.03610958399753109
나도,-0.011258098716363263,-0.0023090731568881076
나돌,0.01853850882798105,-0.03475696819363433
나들목,-0.011320748042593837,-0.009860210941935699
나라,0.18031545674634433,-0.007411946326413774
나라미,0.12540729783985394,-0.055067109264206014
나락,0.0561498185258402,0.04179992226456659
나랏돈,0.1006693233236695,-0.05155715323330685
나래,0.0028777934466521302,-0.03965186108899114
나로,-0.012866967767545229,-0.002026005808644181
나루,-0.024194024850686557,-0.00772872585652324
나르,0.010896142477714654,-0.055045581546738075
나름,-0.05458875299903289,0.0005789793117856566
나리,0.006909849696796441,0.001350793225700618
나머지,-0.02707866806260744,0.10171523503992558
나무,-0.04633638592997617,-0.05655884909601402
나무라,0.002237754516034066,-0.012175372147982234
나바,0.03138723267319441,-0.02697534699464677
나비,0.00968945760221433,-0.03369801394937425
나빠지,-0.027420017017434885,-0.04547307821797265
나쁘,0.15108909002388005,-0.10109593089852563
나사,0.034872293484451915,0.0007484652094417212
나서,0.043591065349149874,0.06757281605571683
나스,0.003266690826981812,0.008685292448350795
나스닥,0.020805959009267492,0.048765877390066666
나시,0.01889953150519246,0.03531599799994077
나신,0.014320086917143343,-0.0022235621170773254
나아,-0.03368313645493801,-0.008104704922892787
나아가,-0.14954906714668903,-0.000587605263547987
나아지,-0.07565020455054552,0.10605571231505868
나앉,0.10288564536885442,-0.10890719150757498
나열,0.07419263002656633,0.027022680859636723
나오,-0.09596803377168592,0.5967878829070171
나와,-0.012176566574360838,0.01323353949027916
나우,-0.1946981841857604,0.14900383142161294
나의,-0.010967667073002289,0.02125391355829378
나이,-0.020567400517664248,0.08533352255912445
나이브하,-0.003319048662326686,0.012647276943955338
나이스,0.00435388374705185,-0.05905454240992627
나이키,0.02492219260554618,0.18592023846335054
나이프,-0.04679139832612726,-0.010561583583038183
나인,0.030683357287488593,0.014928196993409786
나주시,-0.022881570537957693,0.008691461309779753
나중,0.24232528311749943,0.4739926278375206
나지,0.030506109782965505,-0.036522814775719864
나진항,-0.09092509496827625,0.10393337564615718
나치,0.0015409302689569104,-0.07546802514288828
나타나,0.15085360162763806,0.14521106853905533
나타내,0.10396819869430755,0.00026679247566235766
나토,0.04341067064057006,0.1372492684926482
나팔수,0.05433441174270506,-0.02917298923141056
나포,-0.010557622342259996,0.0508592466789181
나한,-0.01634212869475094,-0.017664385841486444
나흘,-0.00045674363800799877,-0.01547908498574127
낙관,0.000879036896667719,-0.04008106200704828
낙관적,-0.019422490224066065,-0.04219018550848061
낙농,-0.009549212899734903,0.04902392467142685
낙농가,-0.023072908040492116,0.04521376816166119
낙동강,0.042018596859770135,-0.030103275261479767
낙마,-0.0383334261147348,0.024952398878379266
낙상,-0.018257515213078092,0.006904800450161189
낙선,0.07141110534869592,0.20449439978575543
낙수,-0.05023191092400377,0.004704225991461575
낙인,-0.07704119799769484,-0.03719276405204093
낙인찍,-0.03625764825599476,-0.02113673131389383
낙인찍히,0.005486408651674118,-0.03142985866741838
낙전,-0.01533971227133225,-0.03897094289933101
낙제,0.001536274377637631,-0.018867442987132138
낙제점,-0.0026032856368868908,-0.041841275416950464
낙찰,-0.10531842813395771,-0.06957680815370462
낙찰자,-0.04867930501083987,0.00807316746084635
낙태,0.358012066775287,0.04612471494749054
낙태죄,0.06320029562215977,0.03782911199222099
낙하,0.006506993993811114,0.022662886231326437
낙하산,0.23647523753978367,-0.031988647718643085
낙후,-0.02738388770714368,0.03135860409575363
낚시,-0.08488534030786694,0.018119665309694992
낚시터,-0.017924369322268104,0.004364620834177231
낚싯배,0.03160960504624242,-0.0017856429702707722
난간,-0.0026911722607237407,0.02776067169982469
난관,-0.016664929741667896,0.019229668443877954
난국,0.025247657703103672,-0.026600517097523178
난도,0.008739194792107784,-0.004731092362351896
난동,-0.03749688592857619,0.061203123720240296
난리,-0.051647660733317245,0.19600490219867017
난립,0.03684136189349892,-0.04445392328030727
난망,0.006951096594362313,0.011256036381748886
난맥,-0.0049843779062271635,0.0054704154827573724
난맥상,0.023765352048665235,-0.021373560570327663
난무,-0.01020951333362986,-0.08027337734907197
난민,-0.06269495836571969,-0.3109740402292977
난방,0.05251220965598055,-0.0036086307969551553
난방비,0.03626196299897819,0.021014087485997292
난색,-0.002084827183314298,-0.01031136128013355
난센스,-0.002355074345579824,0.02819910824057967
난이,-0.008288813873198048,0.07256899421672001
난이도,0.017743393343222405,0.10915330053652965
난입,-0.05481404626500586,-0.013498513863046124
난장판,-0.02399284174324727,-0.04262090569184028
난적,0.060057663822537515,0.04935957607973555
난제,0.011223484352552788,-0.008324903234567936
난주,0.0012089098151296003,-0.02072272494338271
난청,0.00628511717658958,-0.001366166287133914
난치,-0.017924283339719037,-0.008091406110640784
난폭,-0.014399745883869185,-0.028453847576576256
난항,0.025661381935312245,0.018343300137246464
난해,-0.007897018978051312,-0.007326852980428944
날개,0.0215998358138656,-0.040605571855667016
날도,0.005429048750673954,0.0037493714239727645
날리,-0.03459566774579958,-0.01332407914142568
날림,0.06658878014073533,-0.0131630100205235
날벼락,0.027560745652350113,-0.02256072561801574
날씨,0.007015869167237556,-0.012378095187019322
날아가,0.07240903929534548,-0.0005987244027921678
날아다니,0.013705431762760546,0.013272324670568977
날아오,-0.010487871756183135,-0.006743834669212557
날으,0.03549734032231258,-0.01111430727250403
날이,0.018511987326340885,-0.012212493357931214
날인,-0.1873449170449696,-0.034567134057426584
날조,0.08005423246304683,-0.0005664280018415489
날짜,0.015208112145841425,0.03842205802001879
날치기,0.2570592677141381,0.04841154552437604
날카롭,0.041299869516293566,-0.006009498114398593
남경,0.02786394006768454,-0.03878221468463976
남과,-0.07351427715935824,0.014440027532265197
남구,-0.20320717400499505,-0.058465174679815164
남국,-0.42809065873466134,-0.0004683934405911791
남군,-0.00739040168640452,0.038402639359946714
남궁,-0.005448632783184498,0.00584260207034191
남극,0.02616981131615035,0.04408221841540645
남기,-0.013511392112318606,0.13060020680724072
남남,-0.16334687411456764,0.03522395189719337
남녀,-0.014166252423432613,0.07244791120447382
남녀노소,-0.01582603342951118,0.003124147769076435
남노,0.15084601362506428,0.19349150115517763
남다르,-0.011288601372032758,0.057723681153937625
남대,-0.1163290498628681,0.06497710893508972
남대문,0.029953604995293003,0.02082435913335664
남도,-0.09597695938294647,0.07727432365428989
남동,-0.01950036280389315,-0.019070988103083976
남동구,0.02101240808412561,0.026819334873378252
남로당,-0.019118934170744825,0.011196660452196527
남매,-0.06238400119050254,-0.012778686303787022
남미,0.032370480044575295,0.034653880808294096
남발,-0.015383006916739954,-0.059071258797890026
남방,-0.04613534687721711,-0.06688844848333346
남부,-0.003913657070572386,-0.05174071046744861
남북,0.140260780919798,0.6384251834017407
남북문제,0.042906592462187976,-0.01915604196438951
남북한,0.04348885719228279,0.0911197248774827
남산,-0.007476810959862693,0.008835553169598252
남성,-0.08634981701422823,-0.42478842183825805
남수,0.027631726858329868,-0.025182232735028016
남아,-0.010630677108194138,0.0039860732693944
남아돌,0.0034170052649025624,-0.006031910585103251
남양,0.030892581609990265,0.09786780585937799
남양주,-0.14001908772953356,0.1982642051768125
남양주시,-0.03172913189912199,-0.0015221058110455312
남영동,0.013916365797355067,-0.025050970699005703
남용,-0.2348889535362398,-0.023831424929263954
남용죄,0.023232840876279363,-0.005083194265357097
남원시,0.05457633798929081,0.00815502208893824
남의,-0.07409515224915729,-0.0015067038379599795
남인,-0.4478295205878805,-0.09746353590199715
남자,-0.09213651887554151,-0.07317421131003433
남점,-0.06472779971169444,-0.016887869505811986
남조선,0.03540198833271517,0.1138346325643547
남중,0.00459239002676943,0.016357968524958796
남쪽,-0.008292086032329156,0.0004503895775123737
남청,-0.013923950673680886,-0.037659517749141745
남측,0.04855753393043065,-0.07593160832795645
남침,0.17827052907813468,-0.02293390509558226
남편,0.011751190427600543,-0.022986992170494616
남학생,-0.0077715395871298595,0.07231949100790545
남한,0.019859367197265217,0.003173127076357106
남한강,0.013739767339822365,-0.036098741959721445
남해,0.2574077198001704,-0.0021583869909900157
남해군,0.07180267136028301,0.0246852994154227
남해안,0.015044626750610395,0.017251925640317106
남해화학,-0.00017820694166684756,0.050413594563334094
남화,0.00455831361338095,0.09959607557299882
납기,-0.04070495760713437,-0.04118809733984096
납득,-0.07031439942171155,0.03543808674989596
납본,0.02847167077918118,-0.004994902390852857
납부,0.05109064279407079,-0.04402783217998886
납부금,-0.04331650351776643,0.014840282850380871
납북,0.04308042750847771,-0.1364299267720185
납세,0.024948318981228797,0.09436922348957914
납세자,-0.07458440474461647,0.04457838128934086
납입,-0.04765705770458754,0.06394584308018594
납치,-0.005184761457239822,-0.17734575270671268
납품,0.1515921558950969,0.020084538419583714
낭독,-0.004007113464396216,-0.01708903799140578
낭비,0.03072963959471394,0.1378864980219404
낮추,-0.0272391527611737,0.11212965410703424
낯설,0.0021501796265004872,0.03285733309834054
내가,0.3284671114257651,0.14637169445545978
내각,-0.08917961403203617,-0.03913478482810789
내걸,0.08152007660696547,-0.029700492226586335
내고,0.008073369272716879,0.09608387668703187
내곡동,-0.015424272623146409,0.12879380367643478
내과,0.06446293679501426,0.008120999020266563
내구,-0.014785083390381162,0.04412519472152826
내구성,-0.025881657048576437,-0.0077562844197414105
내국,-0.046622180840579584,0.03272114304123212
내국민,0.009010519091762467,-0.0070525269231916515
내국세,0.06262788753737164,0.10387902674793897
내국인,-0.09183077992401188,0.0011360197407861983
내규,-0.047027623958463174,0.059356551104262606
내기,-0.019816883348622152,-0.004055836046711843
내년,-0.2156375244699883,0.008636324081550828
내년도,-0.09372113158359285,-0.11559233243433252
내노,-0.0867730294243822,-0.01204477699363548
내놓,-0.004347616197720113,-0.083609627767734
내다보,-0.045277496571649145,0.07018096308062416
내달,-0.008014296793546968,0.009230464275585494
내던지,0.009963328533837433,-0.006104560213548121
내도,0.01792699913387588,-0.0441568170743679
내디디,-0.013249500067778487,-0.006065963964134595
내딛,0.0004002520298345283,-0.01809780984845469
내란,-0.049405159448349556,0.02963448666220868
내려가,-0.01736568959687287,0.04756183623987443
내려놓,-0.07874411521283049,-0.029519893836783974
내려보내,0.020975988180309754,0.019616708792354363
내려앉,-0.027602067528341837,-0.024584877917009525
내려오,0.038666811516922514,-0.03876245224190136
내려지,0.07510679532035185,0.01734978923868686
내륙,0.11830369040197862,0.1244402911705682
내리,0.02870281010005034,-0.012305256559990128
내리기,-0.004768544452545369,-0.005655847335351236
내리꽂,-0.03142760032375583,-0.014666198625752438
내리막,0.007473547755278918,-0.006385673512364649
내리막길,-0.000983949321642778,0.0024813606202029074
내리치,0.008575202863369663,-0.024100213233319286
내막,0.007274327021844667,0.04121366854073218
내면,0.09836099166834175,-0.04427764694035606
내몰,0.06015624696290876,-0.0337742824270176
내몰리,0.033054584713561035,-0.06420636581825848
내무부,-0.05221313464250309,-0.04681370647341058
내밀,-0.0037874977496584706,-0.023117917324299127
내뱉,0.006423595439425187,-0.007255268411723301
내버려두,0.007007681053350197,0.013615583053384395
내버리,0.038232303757478533,-0.05015095056828582
내보,0.03989737044847322,-0.059728269243723334
내보내,0.06042965728863984,0.025054476814046822
내부,0.13268887523637446,0.10096001014972218
내부자,-0.02110919636256607,-0.06264343321021146
내부적,-0.07258202753105604,0.0013801873539363314
내분,0.008079389549386662,-0.002116807759048819
내비치,-0.002216611117897074,0.009798641690137312
내뿜,-0.033504340408929224,-0.02082079635701126
내사,0.04697026513981412,-0.07720525929936373
내서,-0.036020345725990305,0.0770691742858487
내성,-0.026511812649469522,0.008603743052324196
내성천,0.08941066948822327,-0.03808447218785001
내세,-0.010174880628000016,0.007937538098797079
내세우,0.08801587999676869,-0.0057374823931376166
내셔널,-0.001001776887249384,0.054549517544614914
내수,-0.056181260499617997,0.09156525316738857
내수면,-0.00591951131044206,-0.20608394063389812
내시,0.022154320640203905,-0.02907154890537611
내신,0.002123089455086564,-0.06335667845830165
내실,0.004345763376232693,-0.11133424622564099
내심,0.03155013945234965,-0.025838198286056244
내야,0.007891882290926518,0.04782533779721332
내역,-0.14936506634872815,-0.12403673170461016
내연,-0.020982408277421597,0.01721350402236612
내외,-0.04938738228625403,-0.09955759857557898
내외부,0.017205809181294444,0.0062710334065797955
내용,-0.0002800410526209163,0.17136466810071638
내용물,0.04119484431517205,0.06743223623423646
내용적,-0.0414556955352105,-0.05931316413429997
내원,-0.037947277166229934,-0.015308571678447425
내의,-0.023164389829980193,-0.04095824321392273
내일,0.050915934262259516,0.017333682231304066
내일모레,-0.035542739731494855,-0.013470783908983937
내자,-0.001953720430674719,0.012891514635115746
내장,-0.025618453285697673,0.00353407880691642
내재,-0.016633762727185017,-0.022950858784680093
내재적,0.03905245115980463,-0.013320953122251244
내적,0.02570022739725602,-0.03418792037280551
내전,0.012628364090938893,-0.03703744688033525
내정,0.14181777165154105,0.044789613598071945
내정자,-0.04440143381701151,-0.02875277168140944
내조,-0.007780450935088868,0.010008774223447205
내주,-0.050115720549463005,-0.036493365598103115
내지,0.015598608136603177,-0.02668651438028108
내지르,0.015420756014169578,-0.009439353287710402
내진,-0.15636609896204492,-0.018467597347445325
내쫓,0.0393638690331763,-0.03155422418906496
내치,0.060895968105032276,-0.022475174129301084
내통,-0.02920578064810659,0.025087332323969286
내팽개치,-0.014611956819571108,-0.011697292143479187
내포,-0.006236560798630143,-0.0185038258146224
내항,0.06587694336901356,0.10331309058420146
내해,0.0526068613834576,0.0030740390600573265
내후년,0.014546951841995715,0.02220972006741046
냄새,0.036662697780204465,0.12073080695810383
냉각,0.004569272724393418,-0.03380938123447454
냉각수,-0.0050610534346245,-0.03367074280683218
냉난방,-0.03795890768506845,-0.00442526221564649
냉동,0.059918424955415696,0.007639600348564622
냉동창고,0.051041876162712906,0.01579528767287403
냉매,0.0886702591313402,0.09264579236015272
냉면,-0.0170695918572571,0.006399486000954654
냉방,0.00029828043855605144,0.019131144328328298
냉장,0.03384746391216685,0.006799158496293988
냉장고,-0.0154474363620553,0.05122635396228331
냉전,0.014578415428584065,0.05089475257546901
냉정,0.054330843234234996,0.07631601936855371
냉천,0.002106267772358633,0.020769334404178767
너그럽,-0.0369055105393882,0.006303789668296402
너르,-0.09149377736992782,-0.0032902719355598167
너무하,-0.07144490762543525,-0.027396449792342528
널리,-0.01557995008022637,-0.0024801883478388206
넓이,0.011121850623396889,-0.022829059441981842
넓히,0.0032995473535028207,0.058126962315986686
넘겨받,0.019205240730170613,0.003579893231050159
넘겨보,-0.022642771613049652,-0.018341288719451267
넘겨주,-5.188706594513523e-05,-0.01962536483557637
넘기,-0.03963602944616963,0.08447989138799689
넘기기,0.0006234085754046352,0.016041898395211578
넘나들,0.051890742884104134,0.007142185585015816
넘버,0.009824740300352578,0.022584880666612
넘보,-0.017642163115825463,0.02655143039831815
넘어가,0.009123849944183526,-0.05694471368611659
넘어서,-0.06764370022628066,0.1451564622160214
넘어오,0.08910011632958269,0.09050883496494398
넘어지,-0.005505939220160695,0.01612592752593254
넘쳐나,0.01376888285109871,0.03934924136386479
넘치,0.024682701556163093,0.03730444521043556
넙치,-0.047195858488828096,-0.002131529157547873
네거티브,0.10164802039942776,0.018667100153537355
네덜란드,0.13850195198541904,-0.03270318130143955
네모,0.007264375181546354,-0.0770667922437199
네스,0.04011995946051051,-0.16913363063681316
네오,-0.04590565695833816,0.07096416186618705
네이버,0.46056943883683227,-0.46884301176691445
네이션,0.0360042041081624,0.0032446473916454134
네트,0.0010540557826377401,0.008584817728751488
네트워크,-0.15474802974986127,-0.016867170714914136
네트웍,-0.011048894958099641,-0.02170760191551461
네티즌,0.049483866713243216,-0.017283038060450458
넥서스,0.07741117612878269,0.018284041045592583
넥스트,-0.01395179902809604,-0.014432930765134645
넥타이,-0.05312970685100376,0.006580329735005766
년도,0.764861849589625,0.039955990495020625
년생,0.01180632977238157,-0.09644190180810858
년형,-0.05526630215152966,0.03682618388649391
노고,-0.27222403205699913,0.027759333728120325
노골적,0.0009092954679961272,0.07598854815355778
노근,-0.10654340210737456,0.015015816769506795
노년,-0.007219432159758028,0.006469220708289107
노년층,-0.033356607141856454,-0.00955789802715237
노동,-0.18797618581603281,0.3089208642180295
노동계,-0.012186208165713596,-0.06933499545568413
노동관계법,-0.013703032654764986,-0.03152101590214048
노동권,-0.08163118210642867,-0.028776781423739805
노동당,0.043256525818439154,-0.03494927319238883
노동력,-0.11132548383179205,0.06644786043516979
노동법,-0.035535916232399045,-0.0145206930900114
노동부,-0.17215604901460213,0.012834602930310843
노동자,-0.7600096129969376,-0.656361869255033
노동조합,0.05478704335090552,-0.06021135670163737
노동청,0.04313107051985783,0.010720488998598503
노란색,0.009694306062464651,0.009063170923011843
노랗,-0.06485697859321705,-0.049928936914575506
노래,-0.12662847883802264,-0.006310604807932047
노래방,0.06517274238333329,0.08868343172540954
노량진,0.02838242845934221,0.004106296098704906
노력,-0.19696512569275704,0.42052537623810327
노력도,0.022393279542645063,0.0028142184174307014
노련,-0.007475181833486479,0.003702539454069844
노령,-0.1558547101087728,0.05285172226685742
노령화,0.056587792935473266,0.041085605350139186
노르만,0.26800629134896914,-0.12416266138940596
노르웨이,-0.047558708225407,-0.11104813912688712
노른자,-0.004539049888965984,-0.010176587255175798
노릇,0.027674568917390112,0.021083124168132218
노리,0.004087405284904395,0.00719476418721843
노멀,0.0673153167046609,-0.03280536839717843
노면,0.007870463180456037,0.016926160334503695
노모,0.026490479087713945,0.012620235510261832
노무,-0.011270635045189712,-0.023656378864160596
노무비,-0.09645613519964069,-0.12217931013214998
노무사,-0.03349848167632406,-0.058638259837197296
노무현,0.06945475582555774,-0.09462483027597465
노바,0.13563861719523515,-0.052154555522738705
노반,-0.009359004479529972,0.02566833476505403
노벨상,-0.05258349720062604,0.07221415779870842
노사,-0.000646053235350592,-0.18096831767667193
노사정,-0.0026169837463067853,0.008760706348868082
노산,0.13087624114265334,-0.08890436959504763
노상,0.009668059408771629,0.02356864832688118
노선,0.014215887611847791,0.24505761156168762
노숙,0.0166560246194978,-0.0102930866951394
노숙인,-0.0448598065546374,0.06556700641411106
노숙자,0.01668151431001436,0.05666722323555272
노심,-0.022736347214941544,0.016929999578371255
노심초사,-0.03027491822738125,0.0038078455798682825
노약자,-0.02042093186171504,0.008025561660792102
노역,0.00623118672100576,0.009644138553776728
노영,0.06383709858358853,-0.04219612227127333
노예,-0.06224603533313498,-0.07906333311841414
노원구,0.09377727081869613,0.16285204175368817
